id,loss
4,1506.614013671875
6,1866.94775390625
9,9087.77734375
12,5505.8525390625
15,795.29541015625
17,2323.46337890625
21,2243.04833984375
28,925.3150634765625
32,2300.817138671875
43,2965.0009765625
46,2398.317138671875
50,904.2799682617188
54,1186.72998046875
62,1878.0430908203125
70,2097.4912109375
71,4779.7099609375
75,1835.21728515625
77,2470.423583984375
81,2179.70751953125
83,2158.767333984375
87,1798.038330078125
97,1430.746337890625
103,1136.8282470703125
119,1033.598876953125
120,1675.4747314453125
127,874.4915771484375
138,3827.228271484375
141,3677.22998046875
148,530.8081665039062
150,2233.6376953125
151,2063.033203125
158,1352.4388427734375
160,5504.46630859375
165,2727.52685546875
168,3648.337890625
169,3432.61474609375
177,2782.105224609375
178,3047.72607421875
184,1805.2845458984375
194,8392.47265625
198,1625.9891357421875
203,3510.294921875
211,2225.39501953125
217,1150.5716552734375
219,1279.117919921875
221,3909.6826171875
227,1688.704833984375
230,1436.987548828125
235,1956.1798095703125
240,706.4368896484375
243,2931.32666015625
249,7479.84619140625
253,2768.624267578125
258,1306.685302734375
261,1574.90966796875
263,3302.5869140625
264,2421.51953125
265,4080.3544921875
268,1706.6353759765625
271,1055.5274658203125
274,5272.73779296875
275,696.29052734375
279,1427.699951171875
282,1377.580078125
286,2937.27099609375
288,1124.05322265625
294,1953.2889404296875
296,926.982666015625
297,1302.8878173828125
300,762.2347412109375
303,8271.9638671875
314,1094.540283203125
315,4232.03955078125
321,2379.79296875
323,4092.696044921875
330,3494.744873046875
341,1696.4306640625
342,3812.07421875
352,1551.2203369140625
353,3461.869140625
360,4937.5048828125
361,2141.679931640625
362,3717.323974609375
366,1330.332275390625
372,3200.98291015625
376,2602.45947265625
377,2256.702880859375
379,1500.68408203125
380,3809.9365234375
387,1722.30908203125
392,1902.24267578125
394,9131.4287109375
395,1541.661865234375
397,1471.3587646484375
407,4584.87646484375
411,7998.16943359375
416,2169.8740234375
417,1552.7777099609375
419,3108.387451171875
428,4760.52685546875
431,1678.14599609375
436,7494.8857421875
438,1541.4552001953125
445,6299.54931640625
446,6263.53466796875
455,1166.322021484375
456,1285.275146484375
461,865.4218139648438
463,1810.183349609375
464,3315.74462890625
466,1627.7542724609375
467,1333.1036376953125
470,1216.2269287109375
475,1348.85400390625
482,3069.51953125
490,3055.36767578125
496,1618.4510498046875
497,4017.358642578125
508,2592.97607421875
510,1725.513427734375
512,1561.264892578125
513,2816.7705078125
523,1756.4130859375
531,4689.55517578125
532,2362.084716796875
533,1318.9019775390625
537,1139.6590576171875
544,4799.49267578125
547,2503.505615234375
556,7418.5791015625
565,1266.1046142578125
566,1045.213623046875
571,1392.7513427734375
573,1593.8509521484375
574,792.2049560546875
581,1938.46337890625
585,1833.9769287109375
589,1788.453369140625
597,1547.98779296875
601,3363.211181640625
602,1671.365234375
613,1504.975830078125
616,1463.871337890625
619,2207.3232421875
622,2137.52685546875
623,1623.62158203125
629,1517.7821044921875
634,1446.56884765625
638,909.1280517578125
642,1043.1253662109375
643,1869.3238525390625
645,1001.8484497070312
648,6166.1591796875
652,1321.462890625
