id,loss
4,1488.652587890625
6,1867.015380859375
9,8716.0
12,5468.63916015625
15,782.9571533203125
17,2364.84228515625
21,2229.278564453125
28,772.6998901367188
32,2280.09716796875
43,3061.90087890625
46,2652.937255859375
50,919.3014526367188
54,1219.3797607421875
62,1714.527587890625
70,2250.9033203125
71,4709.970703125
75,2010.874267578125
77,2291.119384765625
81,2564.313232421875
83,2213.652587890625
87,1816.6627197265625
97,1446.72705078125
103,1144.3287353515625
119,1056.8734130859375
120,1657.2156982421875
127,916.7969360351562
138,3366.02294921875
141,3211.125
148,560.7227783203125
150,2296.78466796875
151,2010.4349365234375
158,1494.0865478515625
160,5737.35693359375
165,2517.1572265625
168,3465.470703125
169,3303.38720703125
177,2654.126953125
178,3185.593017578125
184,1861.9957275390625
194,8489.0234375
198,1671.7823486328125
203,3592.671630859375
211,2374.091796875
217,1216.0040283203125
219,1327.05224609375
221,3964.13623046875
227,1526.161865234375
230,1486.7679443359375
235,1898.6947021484375
240,699.9762573242188
243,2980.90185546875
249,6542.685546875
253,2626.912841796875
258,1366.946533203125
261,1549.642333984375
263,3372.3095703125
264,2399.9306640625
265,4183.5771484375
268,1626.3072509765625
271,1130.429443359375
274,5251.67138671875
275,685.247314453125
279,1413.651123046875
282,1419.4967041015625
286,2960.79638671875
288,1132.169677734375
294,2262.344482421875
296,1012.111572265625
297,1369.94580078125
300,749.1395874023438
303,8477.6630859375
314,1085.4183349609375
315,4293.70849609375
321,2176.6826171875
323,4118.12744140625
330,3581.482177734375
341,1717.0701904296875
342,3562.72705078125
352,1552.618408203125
353,3514.04052734375
360,4434.84033203125
361,2088.0595703125
362,3825.39208984375
366,1228.9261474609375
372,3375.82421875
376,2516.274658203125
377,2159.14453125
379,1513.713134765625
380,3674.000732421875
387,1731.9775390625
392,1873.921630859375
394,9019.3359375
395,1451.2744140625
397,1455.629150390625
407,5052.7578125
411,7331.8798828125
416,2355.91552734375
417,1573.0711669921875
419,3440.8173828125
428,4988.4140625
431,1641.31396484375
436,7567.04638671875
438,1446.334228515625
445,6573.724609375
446,6364.9482421875
455,1209.17333984375
456,1188.824462890625
461,887.7401733398438
463,1833.9271240234375
464,3553.71826171875
466,1547.84228515625
467,1331.404296875
470,1201.397705078125
475,1395.469482421875
482,2987.73193359375
490,3206.47802734375
496,1646.664306640625
497,3987.612548828125
508,2688.33154296875
510,1744.596923828125
512,1738.8555908203125
513,2833.102294921875
523,1701.1041259765625
531,4478.49951171875
532,2174.79248046875
533,1306.3773193359375
537,1115.39111328125
544,4592.20361328125
547,2713.84423828125
556,7447.44091796875
565,1214.7506103515625
566,1116.2667236328125
571,1430.424072265625
573,1372.269775390625
574,814.6724853515625
581,1900.8128662109375
585,1883.8779296875
589,1890.958251953125
597,1541.4515380859375
601,3355.622314453125
602,1623.6943359375
613,1498.978759765625
616,1396.3427734375
619,2093.637451171875
622,2128.33642578125
623,1744.56689453125
629,1502.681884765625
634,1474.2197265625
638,900.832275390625
642,1062.1036376953125
643,1909.6051025390625
645,963.7648315429688
648,6042.36083984375
652,1277.461669921875
664,1048.58544921875
666,2094.097900390625
672,873.7054443359375
676,2056.806640625
678,3580.31396484375
682,1740.3197021484375
686,2748.294921875
688,2033.7423095703125
689,1248.432861328125
690,1574.210205078125
692,9195.7724609375
695,1510.1832275390625
697,3763.153564453125
