id,loss
4,1453.188232421875
6,1932.347900390625
9,8934.5361328125
12,6017.9892578125
15,934.565673828125
17,2389.75927734375
21,2065.72021484375
28,751.2960205078125
32,2274.86474609375
43,3183.4970703125
46,2795.7119140625
50,972.347412109375
54,1310.239501953125
62,2123.399658203125
70,2195.65185546875
71,5003.46630859375
75,2135.19091796875
77,2303.94921875
81,2615.7060546875
83,2242.111083984375
87,1945.326904296875
97,1406.9281005859375
103,1255.65283203125
119,982.6905517578125
120,2044.7119140625
127,897.4261474609375
138,4213.78369140625
141,2639.552490234375
148,582.3143920898438
150,2503.500732421875
151,2139.069091796875
158,1570.26611328125
160,6786.3544921875
165,2832.76220703125
168,3442.61328125
169,4021.20361328125
177,3030.295654296875
178,3329.75390625
184,1919.65673828125
194,9916.2958984375
198,1728.2354736328125
203,3542.462158203125
211,2549.456298828125
217,1233.4630126953125
219,1628.4698486328125
221,4077.3408203125
227,1585.461181640625
230,1539.270751953125
235,1962.72607421875
240,711.2210083007812
243,3202.59521484375
249,6933.876953125
253,2772.892333984375
258,1436.9256591796875
261,1701.1536865234375
263,3551.73193359375
264,2444.095947265625
265,3770.986572265625
268,1643.5631103515625
271,1078.6251220703125
274,6060.08544921875
275,784.3942260742188
279,1572.1090087890625
282,1560.5936279296875
286,3388.370361328125
288,1186.3839111328125
294,2231.77490234375
296,1134.0400390625
297,1343.03857421875
300,846.1627197265625
303,8662.2734375
314,1256.302734375
315,4619.06494140625
321,2319.85791015625
323,4013.4091796875
330,3888.655029296875
341,1878.567626953125
342,4104.21337890625
352,1682.485107421875
353,2997.89990234375
360,4801.75830078125
361,2149.923095703125
362,3477.160400390625
366,1269.49853515625
372,3301.06298828125
376,2821.367919921875
377,2105.11328125
379,1590.371826171875
380,3862.249267578125
387,1725.861083984375
392,1896.5380859375
394,9385.8935546875
395,1514.215087890625
397,1592.05615234375
407,5786.40625
411,7464.83984375
416,2543.4609375
417,1651.9942626953125
419,3573.793701171875
428,4712.11669921875
431,1843.2554931640625
436,8787.123046875
438,1586.836669921875
445,7014.328125
446,6985.49609375
455,1351.4788818359375
456,1218.92822265625
461,999.1649169921875
463,2029.456787109375
464,4000.4423828125
466,1701.9788818359375
467,1474.5364990234375
470,1252.1192626953125
475,1611.1859130859375
482,3116.42822265625
490,3620.28125
496,1741.9998779296875
497,3734.917236328125
508,2819.086669921875
510,2159.497314453125
512,1978.511474609375
513,3233.310302734375
523,1892.573974609375
531,4550.55517578125
532,2233.16455078125
533,1489.99169921875
537,1239.3465576171875
544,5137.36865234375
547,3131.997314453125
556,7164.5009765625
565,1299.744140625
566,1380.5333251953125
571,1410.8675537109375
573,1392.858154296875
574,834.7247314453125
581,2109.79833984375
585,1947.45166015625
589,1933.861572265625
597,1774.644775390625
601,3539.871826171875
602,1893.4541015625
613,1782.9405517578125
616,1437.0286865234375
619,2376.6875
622,2249.638427734375
623,1738.848388671875
629,1479.0323486328125
634,1589.525146484375
638,954.9757080078125
642,1191.5419921875
643,2082.521484375
645,1094.880859375
648,6040.83154296875
652,1334.510986328125
664,1070.405517578125
666,2133.951904296875
672,856.722900390625
676,1965.94189453125
678,3436.760986328125
682,1876.44873046875
686,2657.47900390625
688,2018.1591796875
689,1349.61279296875
690,1851.16259765625
692,13745.2783203125
695,1619.3743896484375
697,4041.89794921875
698,1764.6226806640625
