id,loss
4,2234.706108999381
6,2234.706108999381
9,2234.706108999381
12,2234.706108999381
15,2234.706108999381
17,2234.706108999381
21,2234.706108999381
28,2234.706108999381
32,2234.706108999381
43,2234.706108999381
46,2234.706108999381
50,2234.706108999381
54,2234.706108999381
62,2234.706108999381
70,2234.706108999381
71,2234.706108999381
75,2234.706108999381
77,2234.706108999381
81,2234.706108999381
83,2234.706108999381
87,2234.706108999381
97,2234.706108999381
103,2234.706108999381
119,2234.706108999381
120,2234.706108999381
127,2234.706108999381
138,2234.706108999381
141,2234.706108999381
148,2234.706108999381
150,2234.706108999381
151,2234.706108999381
158,2234.706108999381
160,2234.706108999381
165,2234.706108999381
168,2234.706108999381
169,2234.706108999381
177,2234.706108999381
178,2234.706108999381
184,2234.706108999381
194,2234.706108999381
198,2234.706108999381
203,2234.706108999381
211,2234.706108999381
217,2234.706108999381
219,2234.706108999381
221,2234.706108999381
227,2234.706108999381
230,2234.706108999381
235,2234.706108999381
240,2234.706108999381
243,2234.706108999381
249,2234.706108999381
253,2234.706108999381
258,2234.706108999381
261,2234.706108999381
263,2234.706108999381
264,2234.706108999381
265,2234.706108999381
268,2234.706108999381
271,2234.706108999381
274,2234.706108999381
275,2234.706108999381
279,2234.706108999381
282,2234.706108999381
286,2234.706108999381
288,2234.706108999381
294,2234.706108999381
296,2234.706108999381
297,2234.706108999381
300,2234.706108999381
303,2234.706108999381
314,2234.706108999381
315,2234.706108999381
321,2234.706108999381
323,2234.706108999381
330,2234.706108999381
341,2234.706108999381
342,2234.706108999381
352,2234.706108999381
353,2234.706108999381
360,2234.706108999381
361,2234.706108999381
362,2234.706108999381
366,2234.706108999381
372,2234.706108999381
376,2234.706108999381
377,2234.706108999381
379,2234.706108999381
380,2234.706108999381
387,2234.706108999381
392,2234.706108999381
394,2234.706108999381
395,2234.706108999381
397,2234.706108999381
407,2234.706108999381
411,2234.706108999381
416,2234.706108999381
417,2234.706108999381
419,2234.706108999381
428,2234.706108999381
431,2234.706108999381
436,2234.706108999381
438,2234.706108999381
445,2234.706108999381
446,2234.706108999381
455,2234.706108999381
456,2234.706108999381
461,2234.706108999381
463,2234.706108999381
464,2234.706108999381
466,2234.706108999381
467,2234.706108999381
470,2234.706108999381
475,2234.706108999381
482,2234.706108999381
490,2234.706108999381
496,2234.706108999381
497,2234.706108999381
508,2234.706108999381
510,2234.706108999381
512,2234.706108999381
513,2234.706108999381
523,2234.706108999381
531,2234.706108999381
532,2234.706108999381
533,2234.706108999381
537,2234.706108999381
544,2234.706108999381
547,2234.706108999381
556,2234.706108999381
565,2234.706108999381
566,2234.706108999381
571,2234.706108999381
573,2234.706108999381
574,2234.706108999381
581,2234.706108999381
585,2234.706108999381
589,2234.706108999381
597,2234.706108999381
601,2234.706108999381
602,2234.706108999381
613,2234.706108999381
616,2234.706108999381
619,2234.706108999381
622,2234.706108999381
623,2234.706108999381
629,2234.706108999381
634,2234.706108999381
638,2234.706108999381
642,2234.706108999381
643,2234.706108999381
645,2234.706108999381
648,2234.706108999381
652,2234.706108999381
664,2234.706108999381
666,2234.706108999381
672,2234.706108999381
676,2234.706108999381
678,2234.706108999381
682,2234.706108999381
686,2234.706108999381
688,2234.706108999381
689,2234.706108999381
690,2234.706108999381
692,2234.706108999381
695,2234.706108999381
697,2234.706108999381
698,2234.706108999381
706,2234.706108999381
708,2234.706108999381
712,2234.706108999381
715,2234.706108999381
717,2234.706108999381
725,2234.706108999381
729,2234.706108999381
737,2234.706108999381
739,2234.706108999381
747,2234.706108999381
753,2234.706108999381
758,2234.706108999381
759,2234.706108999381
763,2234.706108999381
773,2234.706108999381
774,2234.706108999381
776,2234.706108999381
788,2234.706108999381
790,2234.706108999381
794,2234.706108999381
801,2234.706108999381
802,2234.706108999381
805,2234.706108999381
809,2234.706108999381
812,2234.706108999381
825,2234.706108999381
828,2234.706108999381
830,2234.706108999381
833,2234.706108999381
850,2234.706108999381
852,2234.706108999381
862,2234.706108999381
863,2234.706108999381
864,2234.706108999381
865,2234.706108999381
868,2234.706108999381
872,2234.706108999381
879,2234.706108999381
880,2234.706108999381
883,2234.706108999381
886,2234.706108999381
923,2234.706108999381
924,2234.706108999381
932,2234.706108999381
945,2234.706108999381
947,2234.706108999381
948,2234.706108999381
955,2234.706108999381
963,2234.706108999381
979,2234.706108999381
989,2234.706108999381
994,2234.706108999381
995,2234.706108999381
998,2234.706108999381
1000,2234.706108999381
1018,2234.706108999381
1019,2234.706108999381
1028,2234.706108999381
1034,2234.706108999381
1038,2234.706108999381
1040,2234.706108999381
1042,2234.706108999381
1057,2234.706108999381
1058,2234.706108999381
1063,2234.706108999381
1066,2234.706108999381
1071,2234.706108999381
1073,2234.706108999381
1074,2234.706108999381
1077,2234.706108999381
1080,2234.706108999381
1088,2234.706108999381
1096,2234.706108999381
1097,2234.706108999381
1105,2234.706108999381
1115,2234.706108999381
1116,2234.706108999381
1122,2234.706108999381
1130,2234.706108999381
1133,2234.706108999381
1137,2234.706108999381
1140,2234.706108999381
1143,2234.706108999381
1149,2234.706108999381
1150,2234.706108999381
1153,2234.706108999381
1157,2234.706108999381
1180,2234.706108999381
1183,2234.706108999381
1188,2234.706108999381
1193,2234.706108999381
1200,2234.706108999381
1209,2234.706108999381
1214,2234.706108999381
1219,2234.706108999381
1223,2234.706108999381
1227,2234.706108999381
1228,2234.706108999381
1229,2234.706108999381
1233,2234.706108999381
1238,2234.706108999381
1239,2234.706108999381
1241,2234.706108999381
1243,2234.706108999381
1244,2234.706108999381
1245,2234.706108999381
1277,2234.706108999381
1279,2234.706108999381
1292,2234.706108999381
1293,2234.706108999381
1299,2234.706108999381
1304,2234.706108999381
1313,2234.706108999381
1328,2234.706108999381
1330,2234.706108999381
1334,2234.706108999381
1335,2234.706108999381
1336,2234.706108999381
1341,2234.706108999381
1344,2234.706108999381
1351,2234.706108999381
1352,2234.706108999381
1354,2234.706108999381
1368,2234.706108999381
1373,2234.706108999381
1375,2234.706108999381
1381,2234.706108999381
1384,2234.706108999381
1385,2234.706108999381
1388,2234.706108999381
1401,2234.706108999381
1402,2234.706108999381
1404,2234.706108999381
1406,2234.706108999381
1409,2234.706108999381
1422,2234.706108999381
1429,2234.706108999381
1433,2234.706108999381
1438,2234.706108999381
1444,2234.706108999381
1446,2234.706108999381
1450,2234.706108999381
1451,2234.706108999381
1454,2234.706108999381
1458,2234.706108999381
1461,2234.706108999381
1464,2234.706108999381
1465,2234.706108999381
1478,2234.706108999381
1479,2234.706108999381
1480,2234.706108999381
1484,2234.706108999381
1486,2234.706108999381
1488,2234.706108999381
1489,2234.706108999381
1491,2234.706108999381
1507,2234.706108999381
1515,2234.706108999381
1519,2234.706108999381
1528,2234.706108999381
1529,2234.706108999381
1530,2234.706108999381
1532,2234.706108999381
1541,2234.706108999381
1542,2234.706108999381
1547,2234.706108999381
1549,2234.706108999381
1553,2234.706108999381
1554,2234.706108999381
1555,2234.706108999381
1559,2234.706108999381
1565,2234.706108999381
1568,2234.706108999381
1576,2234.706108999381
1579,2234.706108999381
1592,2234.706108999381
1596,2234.706108999381
1605,2234.706108999381
1607,2234.706108999381
1612,2234.706108999381
1617,2234.706108999381
1619,2234.706108999381
1620,2234.706108999381
1624,2234.706108999381
1627,2234.706108999381
1633,2234.706108999381
1636,2234.706108999381
1639,2234.706108999381
1640,2234.706108999381
1644,2234.706108999381
1646,2234.706108999381
1647,2234.706108999381
1654,2234.706108999381
1655,2234.706108999381
1664,2234.706108999381
1665,2234.706108999381
1667,2234.706108999381
1669,2234.706108999381
1678,2234.706108999381
1682,2234.706108999381
1689,2234.706108999381
1690,2234.706108999381
1693,2234.706108999381
1695,2234.706108999381
1705,2234.706108999381
1706,2234.706108999381
1708,2234.706108999381
1716,2234.706108999381
1720,2234.706108999381
1722,2234.706108999381
1749,2234.706108999381
1750,2234.706108999381
1751,2234.706108999381
1760,2234.706108999381
1763,2234.706108999381
1770,2234.706108999381
1777,2234.706108999381
1785,2234.706108999381
1791,2234.706108999381
1794,2234.706108999381
1800,2234.706108999381
1816,2234.706108999381
1817,2234.706108999381
1821,2234.706108999381
1836,2234.706108999381
1838,2234.706108999381
1851,2234.706108999381
1852,2234.706108999381
1854,2234.706108999381
1856,2234.706108999381
1865,2234.706108999381
1872,2234.706108999381
1878,2234.706108999381
1880,2234.706108999381
1881,2234.706108999381
1882,2234.706108999381
1886,2234.706108999381
1892,2234.706108999381
1894,2234.706108999381
1898,2234.706108999381
1899,2234.706108999381
1902,2234.706108999381
1903,2234.706108999381
1906,2234.706108999381
1910,2234.706108999381
1911,2234.706108999381
1914,2234.706108999381
1929,2234.706108999381
1932,2234.706108999381
1952,2234.706108999381
1959,2234.706108999381
1960,2234.706108999381
1976,2234.706108999381
1980,2234.706108999381
1981,2234.706108999381
1987,2234.706108999381
1994,2234.706108999381
2000,2234.706108999381
2008,2234.706108999381
2011,2234.706108999381
2012,2234.706108999381
2019,2234.706108999381
2022,2234.706108999381
2024,2234.706108999381
2028,2234.706108999381
2030,2234.706108999381
2031,2234.706108999381
2047,2234.706108999381
2049,2234.706108999381
2050,2234.706108999381
2051,2234.706108999381
2056,2234.706108999381
2057,2234.706108999381
2059,2234.706108999381
2069,2234.706108999381
2085,2234.706108999381
2089,2234.706108999381
2090,2234.706108999381
2101,2234.706108999381
2114,2234.706108999381
2115,2234.706108999381
2118,2234.706108999381
2119,2234.706108999381
2125,2234.706108999381
2128,2234.706108999381
2129,2234.706108999381
2132,2234.706108999381
2133,2234.706108999381
2135,2234.706108999381
2136,2234.706108999381
2143,2234.706108999381
2144,2234.706108999381
2145,2234.706108999381
2152,2234.706108999381
2160,2234.706108999381
2166,2234.706108999381
2169,2234.706108999381
2170,2234.706108999381
2172,2234.706108999381
2181,2234.706108999381
2183,2234.706108999381
2185,2234.706108999381
2188,2234.706108999381
2189,2234.706108999381
2194,2234.706108999381
2202,2234.706108999381
2208,2234.706108999381
2227,2234.706108999381
2230,2234.706108999381
2235,2234.706108999381
2236,2234.706108999381
2244,2234.706108999381
2248,2234.706108999381
2252,2234.706108999381
2254,2234.706108999381
2260,2234.706108999381
2263,2234.706108999381
2274,2234.706108999381
2277,2234.706108999381
2279,2234.706108999381
2280,2234.706108999381
2283,2234.706108999381
2284,2234.706108999381
2288,2234.706108999381
2292,2234.706108999381
2295,2234.706108999381
2296,2234.706108999381
2299,2234.706108999381
2315,2234.706108999381
2318,2234.706108999381
2329,2234.706108999381
2337,2234.706108999381
2340,2234.706108999381
2342,2234.706108999381
2347,2234.706108999381
2349,2234.706108999381
2354,2234.706108999381
2361,2234.706108999381
2370,2234.706108999381
2378,2234.706108999381
2382,2234.706108999381
2387,2234.706108999381
2389,2234.706108999381
2394,2234.706108999381
2396,2234.706108999381
2400,2234.706108999381
2407,2234.706108999381
2414,2234.706108999381
2415,2234.706108999381
2421,2234.706108999381
2427,2234.706108999381
2428,2234.706108999381
2430,2234.706108999381
2435,2234.706108999381
2445,2234.706108999381
2446,2234.706108999381
2447,2234.706108999381
2449,2234.706108999381
2451,2234.706108999381
2458,2234.706108999381
2462,2234.706108999381
2463,2234.706108999381
2467,2234.706108999381
2471,2234.706108999381
2475,2234.706108999381
2478,2234.706108999381
2483,2234.706108999381
2485,2234.706108999381
2487,2234.706108999381
2494,2234.706108999381
2497,2234.706108999381
2499,2234.706108999381
2503,2234.706108999381
2513,2234.706108999381
2515,2234.706108999381
2522,2234.706108999381
2523,2234.706108999381
2528,2234.706108999381
2532,2234.706108999381
2536,2234.706108999381
2538,2234.706108999381
2539,2234.706108999381
2540,2234.706108999381
2545,2234.706108999381
2548,2234.706108999381
2549,2234.706108999381
2553,2234.706108999381
2563,2234.706108999381
2566,2234.706108999381
2574,2234.706108999381
2575,2234.706108999381
2584,2234.706108999381
2588,2234.706108999381
2589,2234.706108999381
2592,2234.706108999381
2596,2234.706108999381
2598,2234.706108999381
