id,loss
4,1462.7701416015625
6,1965.109619140625
9,9066.7646484375
12,6186.4892578125
15,907.7725830078125
17,2411.7802734375
21,1783.7435302734375
28,651.4762573242188
32,2212.04443359375
43,3151.4404296875
46,2782.27734375
50,921.6123046875
54,1335.7239990234375
62,2200.9892578125
70,2008.128662109375
71,5143.1337890625
75,2215.599853515625
77,2509.643798828125
81,2716.16455078125
83,2209.24072265625
87,1935.691650390625
97,1362.0927734375
103,1293.011962890625
119,871.32373046875
120,2186.99609375
127,843.4942626953125
138,4385.48291015625
141,2334.248046875
148,557.5913696289062
150,2334.92724609375
151,2199.114501953125
158,1525.9932861328125
160,6968.36474609375
165,2745.987060546875
168,3184.965576171875
169,3928.12548828125
177,2966.623046875
178,3413.866455078125
184,1849.849609375
194,9943.490234375
198,1757.056640625
203,3523.73583984375
211,2580.675048828125
217,1219.0540771484375
219,1653.9619140625
221,3939.73974609375
227,1566.668701171875
230,1451.68798828125
235,2036.6962890625
240,668.4336547851562
243,3332.811767578125
249,6750.9716796875
253,2763.4619140625
258,1381.922119140625
261,1592.4517822265625
263,3733.146240234375
264,2462.35986328125
265,3482.4453125
268,1604.1436767578125
271,1089.9796142578125
274,6088.03955078125
275,780.7153930664062
279,1523.0008544921875
282,1499.7779541015625
286,3569.754150390625
288,1183.887939453125
294,2260.892822265625
296,1038.30419921875
297,1192.1512451171875
300,827.1273193359375
303,8817.98828125
314,1322.663818359375
315,4583.072265625
321,2370.095703125
323,4186.41552734375
330,3878.191162109375
341,1904.572998046875
342,4153.4091796875
352,1479.2021484375
353,2533.668212890625
360,4598.6845703125
361,2087.04931640625
362,3333.6474609375
366,1398.8607177734375
372,3263.404052734375
376,2976.734619140625
377,2014.607177734375
379,1682.193359375
380,3749.51953125
387,1724.0069580078125
392,1831.9752197265625
394,9237.8720703125
395,1415.4058837890625
397,1591.7066650390625
407,5955.20166015625
411,7328.87060546875
416,2531.209716796875
417,1542.2025146484375
419,3513.1328125
428,4696.38330078125
431,1894.62939453125
436,8840.255859375
438,1554.8865966796875
445,6455.9755859375
446,7010.56591796875
455,1328.41845703125
456,1210.7635498046875
461,1046.0849609375
463,1977.227783203125
464,4023.724609375
466,1523.9500732421875
467,1446.0811767578125
470,1295.12939453125
475,1644.34912109375
482,2894.994384765625
490,3491.305908203125
496,1903.856689453125
497,3647.7919921875
508,2653.366943359375
510,2248.37353515625
512,1995.369384765625
513,3312.26953125
523,1835.77685546875
531,4185.14794921875
532,2171.652587890625
533,1558.0567626953125
537,1275.6988525390625
544,5169.2412109375
547,3455.96337890625
556,7117.734375
565,1283.4169921875
566,1527.0552978515625
571,1336.9012451171875
573,1436.407470703125
574,835.9881591796875
581,2129.813232421875
585,1980.61279296875
589,1864.58447265625
597,1795.15478515625
601,3567.030029296875
602,1876.429931640625
613,1751.7344970703125
616,1391.1031494140625
619,2548.92919921875
622,2396.413818359375
623,1668.1944580078125
629,1426.855712890625
634,1637.8797607421875
638,956.523193359375
642,1217.0362548828125
643,1878.631103515625
645,1127.8990478515625
648,6012.39990234375
652,1357.992431640625
664,1071.182861328125
666,2109.688232421875
672,807.7144165039062
676,1733.6697998046875
678,2999.522705078125
682,1861.53076171875
686,2654.985107421875
688,2078.02099609375
689,1480.8043212890625
690,2001.57861328125
692,14536.16015625
695,1651.504150390625
697,4406.095703125
698,1779.5084228515625
706,3048.9501953125
708,1556.885986328125
712,3241.65673828125
715,4193.8134765625
717,1417.59033203125
725,3448.84375
729,1108.05078125
737,1524.449951171875
739,6166.81640625
747,3543.64013671875
753,2914.836669921875
758,2175.96630859375
759,2769.01220703125
763,1486.0260009765625
773,4171.17333984375
774,2359.079833984375
776,1577.4014892578125
788,3166.720947265625
790,2340.671630859375
794,1136.2554931640625
801,2780.325439453125
802,1638.75732421875
805,1239.3658447265625
809,5763.63623046875
812,1782.04638671875
825,2522.719970703125
828,2531.974365234375
830,1274.16064453125
833,1205.3319091796875
850,6421.95703125
852,7488.64794921875
862,1292.9222412109375
863,1315.747802734375
864,1654.8612060546875
865,3907.31640625
868,6423.65625
872,1479.2205810546875
879,5365.35595703125
880,1358.160400390625
883,1199.7589111328125
886,1256.11181640625
923,1703.7164306640625
924,1429.5303955078125
932,1279.1395263671875
945,6317.31640625
947,5782.6279296875
948,2072.96923828125
955,2838.737548828125
963,4015.68408203125
979,1485.9029541015625
989,1551.2236328125
994,2694.368896484375
995,1552.9788818359375
998,1833.1295166015625
1000,3959.29248046875
1018,1851.4912109375
1019,2035.4658203125
1028,1688.0010986328125
1034,1333.7333984375
1038,1413.474365234375
1040,1556.5467529296875
1042,1431.3892822265625
1057,7130.45361328125
1058,2004.579833984375
1063,1086.3604736328125
1066,3816.860595703125
1071,4005.5166015625
1073,5254.80859375
1074,3064.83740234375
1077,2938.727783203125
1080,8070.8740234375
1088,868.7174072265625
1096,927.396240234375
1097,11687.1357421875
1105,5660.9296875
1115,1829.0028076171875
1116,2928.99658203125
1122,3097.85791015625
1130,5484.1845703125
1133,1015.82666015625
1137,1579.120361328125
1140,1901.986328125
1143,7932.78955078125
1149,5645.24462890625
1150,808.5777587890625
1153,791.674072265625
1157,789.6692504882812
1180,622.054931640625
1183,834.8115234375
1188,1535.0635986328125
1193,954.765869140625
1200,673.8999633789062
1209,4178.6875
1214,2023.6640625
1219,2188.416015625
1223,6319.17529296875
1227,871.1510009765625
1228,1380.66748046875
1229,4104.62353515625
1233,934.986572265625
1238,4147.0908203125
1239,1964.11474609375
1241,3352.928955078125
1243,1788.0767822265625
1244,1217.075439453125
1245,4058.9794921875
1277,4641.6328125
1279,3527.111083984375
1292,10957.3818359375
1293,1426.056884765625
1299,8797.9111328125
1304,3097.046630859375
1313,3707.3125
1328,2258.386474609375
1330,1118.55078125
1334,1664.5687255859375
1335,1307.8519287109375
1336,5211.99755859375
1341,1074.8365478515625
1344,1215.65380859375
1351,906.0450439453125
1352,2597.254638671875
1354,1505.4285888671875
1368,4412.0869140625
1373,1334.1700439453125
1375,680.486572265625
1381,1483.46484375
1384,3456.242431640625
1385,4450.59228515625
1388,6407.5048828125
1401,5817.802734375
1402,2609.6025390625
1404,1470.4261474609375
1406,1333.8387451171875
1409,1194.5025634765625
1422,1411.1617431640625
1429,3220.476318359375
1433,5550.44775390625
